cpu-bind=MASK - cn-0071, task  0  0 [2889071]: mask |BBBBBBBBBBBBBBBBBBBB||||BBBBBBBBBBBBBBBBBBBB|  set
[cn-0162:262833] MCW rank 97 bound to socket 0[core 17[hwt 0]]: [./././././././././././././././././B/./.][./././././././././././././././././././.]
[cn-0162:262833] MCW rank 97 bound to socket 0[core 17[hwt 0]]: [./././././././././././././././././B/./.][./././././././././././././././././././.]
[cn-0164:57816] MCW rank 123 bound to socket 0[core 3[hwt 0]]: [./././B/./././././././././././././././.][./././././././././././././././././././.]
[cn-0164:57816] MCW rank 123 bound to socket 0[core 3[hwt 0]]: [./././B/./././././././././././././././.][./././././././././././././././././././.]
[cn-0162:262838] MCW rank 102 bound to socket 1[core 22[hwt 0]]: [./././././././././././././././././././.][././B/././././././././././././././././.]
[cn-0162:262838] MCW rank 102 bound to socket 1[core 22[hwt 0]]: [./././././././././././././././././././.][././B/././././././././././././././././.]
[cn-0162:262825] MCW rank 89 bound to socket 0[core 9[hwt 0]]: [./././././././././B/./././././././././.][./././././././././././././././././././.]
[cn-0162:262825] MCW rank 89 bound to socket 0[core 9[hwt 0]]: [./././././././././B/./././././././././.][./././././././././././././././././././.]
[cn-0162:262821] MCW rank 85 bound to socket 0[core 5[hwt 0]]: [./././././B/./././././././././././././.][./././././././././././././././././././.]
[cn-0162:262821] MCW rank 85 bound to socket 0[core 5[hwt 0]]: [./././././B/./././././././././././././.][./././././././././././././././././././.]
[cn-0164:57840] MCW rank 147 bound to socket 1[core 27[hwt 0]]: [./././././././././././././././././././.][./././././././B/./././././././././././.]
[cn-0164:57840] MCW rank 147 bound to socket 1[core 27[hwt 0]]: [./././././././././././././././././././.][./././././././B/./././././././././././.]
[cn-0164:57841] MCW rank 148 bound to socket 1[core 28[hwt 0]]: [./././././././././././././././././././.][././././././././B/././././././././././.]
[cn-0164:57841] MCW rank 148 bound to socket 1[core 28[hwt 0]]: [./././././././././././././././././././.][././././././././B/././././././././././.]
[cn-0162:262817] MCW rank 81 bound to socket 0[core 1[hwt 0]]: [./B/./././././././././././././././././.][./././././././././././././././././././.]
[cn-0162:262817] MCW rank 81 bound to socket 0[core 1[hwt 0]]: [./B/./././././././././././././././././.][./././././././././././././././././././.]
[cn-0162:262816] MCW rank 80 bound to socket 0[core 0[hwt 0]]: [B/././././././././././././././././././.][./././././././././././././././././././.]
[cn-0162:262816] MCW rank 80 bound to socket 0[core 0[hwt 0]]: [B/././././././././././././././././././.][./././././././././././././././././././.]
[cn-0164:57821] MCW rank 128 bound to socket 0[core 8[hwt 0]]: [././././././././B/././././././././././.][./././././././././././././././././././.]
[cn-0164:57821] MCW rank 128 bound to socket 0[core 8[hwt 0]]: [././././././././B/././././././././././.][./././././././././././././././././././.]
[cn-0164:57832] MCW rank 139 bound to socket 0[core 19[hwt 0]]: [./././././././././././././././././././B][./././././././././././././././././././.]
[cn-0164:57832] MCW rank 139 bound to socket 0[core 19[hwt 0]]: [./././././././././././././././././././B][./././././././././././././././././././.]
[cn-0162:262820] MCW rank 84 bound to socket 0[core 4[hwt 0]]: [././././B/././././././././././././././.][./././././././././././././././././././.]
[cn-0162:262820] MCW rank 84 bound to socket 0[core 4[hwt 0]]: [././././B/././././././././././././././.][./././././././././././././././././././.]
[cn-0164:57825] MCW rank 132 bound to socket 0[core 12[hwt 0]]: [././././././././././././B/././././././.][./././././././././././././././././././.]
[cn-0164:57825] MCW rank 132 bound to socket 0[core 12[hwt 0]]: [././././././././././././B/././././././.][./././././././././././././././././././.]
[cn-0162:262837] MCW rank 101 bound to socket 1[core 21[hwt 0]]: [./././././././././././././././././././.][./B/./././././././././././././././././.]
[cn-0162:262839] MCW rank 103 bound to socket 1[core 23[hwt 0]]: [./././././././././././././././././././.][./././B/./././././././././././././././.]
[cn-0162:262837] MCW rank 101 bound to socket 1[core 21[hwt 0]]: [./././././././././././././././././././.][./B/./././././././././././././././././.]
[cn-0162:262839] MCW rank 103 bound to socket 1[core 23[hwt 0]]: [./././././././././././././././././././.][./././B/./././././././././././././././.]
[cn-0162:262842] MCW rank 106 bound to socket 1[core 26[hwt 0]]: [./././././././././././././././././././.][././././././B/././././././././././././.]
[cn-0162:262842] MCW rank 106 bound to socket 1[core 26[hwt 0]]: [./././././././././././././././././././.][././././././B/././././././././././././.]
[cn-0164:57843] MCW rank 150 bound to socket 1[core 30[hwt 0]]: [./././././././././././././././././././.][././././././././././B/././././././././.]
[cn-0164:57843] MCW rank 150 bound to socket 1[core 30[hwt 0]]: [./././././././././././././././././././.][././././././././././B/././././././././.]
[cn-0162:262843] MCW rank 107 bound to socket 1[core 27[hwt 0]]: [./././././././././././././././././././.][./././././././B/./././././././././././.]
[cn-0162:262843] MCW rank 107 bound to socket 1[core 27[hwt 0]]: [./././././././././././././././././././.][./././././././B/./././././././././././.]
[cn-0164:57823] MCW rank 130 bound to socket 0[core 10[hwt 0]]: [././././././././././B/././././././././.][./././././././././././././././././././.]
[cn-0164:57823] MCW rank 130 bound to socket 0[core 10[hwt 0]]: [././././././././././B/././././././././.][./././././././././././././././././././.]
[cn-0164:57849] MCW rank 156 bound to socket 1[core 36[hwt 0]]: [./././././././././././././././././././.][././././././././././././././././B/././.]
[cn-0164:57849] MCW rank 156 bound to socket 1[core 36[hwt 0]]: [./././././././././././././././././././.][././././././././././././././././B/././.]
[cn-0164:57845] MCW rank 152 bound to socket 1[core 32[hwt 0]]: [./././././././././././././././././././.][././././././././././././B/././././././.]
[cn-0164:57845] MCW rank 152 bound to socket 1[core 32[hwt 0]]: [./././././././././././././././././././.][././././././././././././B/././././././.]
[cn-0164:57839] MCW rank 146 bound to socket 1[core 26[hwt 0]]: [./././././././././././././././././././.][././././././B/././././././././././././.]
[cn-0164:57839] MCW rank 146 bound to socket 1[core 26[hwt 0]]: [./././././././././././././././././././.][././././././B/././././././././././././.]
[cn-0162:262849] MCW rank 113 bound to socket 1[core 33[hwt 0]]: [./././././././././././././././././././.][./././././././././././././B/./././././.]
[cn-0162:262849] MCW rank 113 bound to socket 1[core 33[hwt 0]]: [./././././././././././././././././././.][./././././././././././././B/./././././.]
[cn-0162:262850] MCW rank 114 bound to socket 1[core 34[hwt 0]]: [./././././././././././././././././././.][././././././././././././././B/././././.]
[cn-0162:262850] MCW rank 114 bound to socket 1[core 34[hwt 0]]: [./././././././././././././././././././.][././././././././././././././B/././././.]
[cn-0164:57819] MCW rank 126 bound to socket 0[core 6[hwt 0]]: [././././././B/././././././././././././.][./././././././././././././././././././.]
[cn-0164:57819] MCW rank 126 bound to socket 0[core 6[hwt 0]]: [././././././B/././././././././././././.][./././././././././././././././././././.]
[cn-0164:57831] MCW rank 138 bound to socket 0[core 18[hwt 0]]: [././././././././././././././././././B/.][./././././././././././././././././././.]
[cn-0164:57831] MCW rank 138 bound to socket 0[core 18[hwt 0]]: [././././././././././././././././././B/.][./././././././././././././././././././.]
[cn-0164:57846] MCW rank 153 bound to socket 1[core 33[hwt 0]]: [./././././././././././././././././././.][./././././././././././././B/./././././.]
[cn-0164:57846] MCW rank 153 bound to socket 1[core 33[hwt 0]]: [./././././././././././././././././././.][./././././././././././././B/./././././.]
[cn-0164:57836] MCW rank 143 bound to socket 1[core 23[hwt 0]]: [./././././././././././././././././././.][./././B/./././././././././././././././.]
[cn-0164:57836] MCW rank 143 bound to socket 1[core 23[hwt 0]]: [./././././././././././././././././././.][./././B/./././././././././././././././.]
[cn-0162:262829] MCW rank 93 bound to socket 0[core 13[hwt 0]]: [./././././././././././././B/./././././.][./././././././././././././././././././.]
[cn-0162:262822] MCW rank 86 bound to socket 0[core 6[hwt 0]]: [././././././B/././././././././././././.][./././././././././././././././././././.]
[cn-0162:262829] MCW rank 93 bound to socket 0[core 13[hwt 0]]: [./././././././././././././B/./././././.][./././././././././././././././././././.]
[cn-0162:262831] MCW rank 95 bound to socket 0[core 15[hwt 0]]: [./././././././././././././././B/./././.][./././././././././././././././././././.]
[cn-0162:262831] MCW rank 95 bound to socket 0[core 15[hwt 0]]: [./././././././././././././././B/./././.][./././././././././././././././././././.]
[cn-0162:262822] MCW rank 86 bound to socket 0[core 6[hwt 0]]: [././././././B/././././././././././././.][./././././././././././././././././././.]
[cn-0162:262855] MCW rank 119 bound to socket 1[core 39[hwt 0]]: [./././././././././././././././././././.][./././././././././././././././././././B]
[cn-0162:262855] MCW rank 119 bound to socket 1[core 39[hwt 0]]: [./././././././././././././././././././.][./././././././././././././././././././B]
[cn-0162:262845] MCW rank 109 bound to socket 1[core 29[hwt 0]]: [./././././././././././././././././././.][./././././././././B/./././././././././.]
[cn-0162:262845] MCW rank 109 bound to socket 1[core 29[hwt 0]]: [./././././././././././././././././././.][./././././././././B/./././././././././.]
[cn-0162:262847] MCW rank 111 bound to socket 1[core 31[hwt 0]]: [./././././././././././././././././././.][./././././././././././B/./././././././.]
[cn-0162:262848] MCW rank 112 bound to socket 1[core 32[hwt 0]]: [./././././././././././././././././././.][././././././././././././B/././././././.]
[cn-0162:262847] MCW rank 111 bound to socket 1[core 31[hwt 0]]: [./././././././././././././././././././.][./././././././././././B/./././././././.]
[cn-0162:262848] MCW rank 112 bound to socket 1[core 32[hwt 0]]: [./././././././././././././././././././.][././././././././././././B/././././././.]
[cn-0164:57838] MCW rank 145 bound to socket 1[core 25[hwt 0]]: [./././././././././././././././././././.][./././././B/./././././././././././././.]
[cn-0164:57838] MCW rank 145 bound to socket 1[core 25[hwt 0]]: [./././././././././././././././././././.][./././././B/./././././././././././././.]
[cn-0162:262854] MCW rank 118 bound to socket 1[core 38[hwt 0]]: [./././././././././././././././././././.][././././././././././././././././././B/.]
[cn-0162:262854] MCW rank 118 bound to socket 1[core 38[hwt 0]]: [./././././././././././././././././././.][././././././././././././././././././B/.]
[cn-0164:57827] MCW rank 134 bound to socket 0[core 14[hwt 0]]: [././././././././././././././B/././././.][./././././././././././././././././././.]
[cn-0164:57827] MCW rank 134 bound to socket 0[core 14[hwt 0]]: [././././././././././././././B/././././.][./././././././././././././././././././.]
[cn-0164:57844] MCW rank 151 bound to socket 1[core 31[hwt 0]]: [./././././././././././././././././././.][./././././././././././B/./././././././.]
[cn-0164:57844] MCW rank 151 bound to socket 1[core 31[hwt 0]]: [./././././././././././././././././././.][./././././././././././B/./././././././.]
[cn-0162:262818] MCW rank 82 bound to socket 0[core 2[hwt 0]]: [././B/././././././././././././././././.][./././././././././././././././././././.]
[cn-0162:262818] MCW rank 82 bound to socket 0[core 2[hwt 0]]: [././B/././././././././././././././././.][./././././././././././././././././././.]
[cn-0164:57824] MCW rank 131 bound to socket 0[core 11[hwt 0]]: [./././././././././././B/./././././././.][./././././././././././././././././././.]
[cn-0164:57824] MCW rank 131 bound to socket 0[core 11[hwt 0]]: [./././././././././././B/./././././././.][./././././././././././././././././././.]
[cn-0164:57847] MCW rank 154 bound to socket 1[core 34[hwt 0]]: [./././././././././././././././././././.][././././././././././././././B/././././.]
[cn-0164:57847] MCW rank 154 bound to socket 1[core 34[hwt 0]]: [./././././././././././././././././././.][././././././././././././././B/././././.]
[cn-0164:57848] MCW rank 155 bound to socket 1[core 35[hwt 0]]: [./././././././././././././././././././.][./././././././././././././././B/./././.]
[cn-0164:57848] MCW rank 155 bound to socket 1[core 35[hwt 0]]: [./././././././././././././././././././.][./././././././././././././././B/./././.]
[cn-0164:57842] MCW rank 149 bound to socket 1[core 29[hwt 0]]: [./././././././././././././././././././.][./././././././././B/./././././././././.]
[cn-0162:262826] MCW rank 90 bound to socket 0[core 10[hwt 0]]: [././././././././././B/././././././././.][./././././././././././././././././././.]
[cn-0162:262826] MCW rank 90 bound to socket 0[core 10[hwt 0]]: [././././././././././B/././././././././.][./././././././././././././././././././.]
[cn-0164:57842] MCW rank 149 bound to socket 1[core 29[hwt 0]]: [./././././././././././././././././././.][./././././././././B/./././././././././.]
[cn-0164:57852] MCW rank 159 bound to socket 1[core 39[hwt 0]]: [./././././././././././././././././././.][./././././././././././././././././././B]
[cn-0164:57852] MCW rank 159 bound to socket 1[core 39[hwt 0]]: [./././././././././././././././././././.][./././././././././././././././././././B]
[cn-0164:57828] MCW rank 135 bound to socket 0[core 15[hwt 0]]: [./././././././././././././././B/./././.][./././././././././././././././././././.]
[cn-0164:57828] MCW rank 135 bound to socket 0[core 15[hwt 0]]: [./././././././././././././././B/./././.][./././././././././././././././././././.]
[cn-0162:262840] MCW rank 104 bound to socket 1[core 24[hwt 0]]: [./././././././././././././././././././.][././././B/././././././././././././././.]
[cn-0162:262840] MCW rank 104 bound to socket 1[core 24[hwt 0]]: [./././././././././././././././././././.][././././B/././././././././././././././.]
[cn-0162:262844] MCW rank 108 bound to socket 1[core 28[hwt 0]]: [./././././././././././././././././././.][././././././././B/././././././././././.]
[cn-0162:262844] MCW rank 108 bound to socket 1[core 28[hwt 0]]: [./././././././././././././././././././.][././././././././B/././././././././././.]
[cn-0164:57834] MCW rank 141 bound to socket 1[core 21[hwt 0]]: [./././././././././././././././././././.][./B/./././././././././././././././././.]
[cn-0164:57834] MCW rank 141 bound to socket 1[core 21[hwt 0]]: [./././././././././././././././././././.][./B/./././././././././././././././././.]
[cn-0164:57837] MCW rank 144 bound to socket 1[core 24[hwt 0]]: [./././././././././././././././././././.][././././B/././././././././././././././.]
[cn-0164:57837] MCW rank 144 bound to socket 1[core 24[hwt 0]]: [./././././././././././././././././././.][././././B/././././././././././././././.]
[cn-0162:262846] MCW rank 110 bound to socket 1[core 30[hwt 0]]: [./././././././././././././././././././.][././././././././././B/././././././././.]
[cn-0162:262846] MCW rank 110 bound to socket 1[core 30[hwt 0]]: [./././././././././././././././././././.][././././././././././B/././././././././.]
[cn-0162:262828] MCW rank 92 bound to socket 0[core 12[hwt 0]]: [././././././././././././B/././././././.][./././././././././././././././././././.]
[cn-0162:262828] MCW rank 92 bound to socket 0[core 12[hwt 0]]: [././././././././././././B/././././././.][./././././././././././././././././././.]
[cn-0164:57817] MCW rank 124 bound to socket 0[core 4[hwt 0]]: [././././B/././././././././././././././.][./././././././././././././././././././.]
[cn-0164:57817] MCW rank 124 bound to socket 0[core 4[hwt 0]]: [././././B/././././././././././././././.][./././././././././././././././././././.]
[cn-0162:262830] MCW rank 94 bound to socket 0[core 14[hwt 0]]: [././././././././././././././B/././././.][./././././././././././././././././././.]
[cn-0162:262830] MCW rank 94 bound to socket 0[core 14[hwt 0]]: [././././././././././././././B/././././.][./././././././././././././././././././.]
[cn-0164:57851] MCW rank 158 bound to socket 1[core 38[hwt 0]]: [./././././././././././././././././././.][././././././././././././././././././B/.]
[cn-0164:57851] MCW rank 158 bound to socket 1[core 38[hwt 0]]: [./././././././././././././././././././.][././././././././././././././././././B/.]
[cn-0164:57826] MCW rank 133 bound to socket 0[core 13[hwt 0]]: [./././././././././././././B/./././././.][./././././././././././././././././././.]
[cn-0164:57826] MCW rank 133 bound to socket 0[core 13[hwt 0]]: [./././././././././././././B/./././././.][./././././././././././././././././././.]
[cn-0164:57833] MCW rank 140 bound to socket 1[core 20[hwt 0]]: [./././././././././././././././././././.][B/././././././././././././././././././.]
[cn-0164:57833] MCW rank 140 bound to socket 1[core 20[hwt 0]]: [./././././././././././././././././././.][B/././././././././././././././././././.]
[cn-0162:262836] MCW rank 100 bound to socket 1[core 20[hwt 0]]: [./././././././././././././././././././.][B/././././././././././././././././././.]
[cn-0162:262836] MCW rank 100 bound to socket 1[core 20[hwt 0]]: [./././././././././././././././././././.][B/././././././././././././././././././.]
cn-0159.2579084PSM2 can't open hfi unit: -1 (err=23)
cn-0159.2579090PSM2 can't open hfi unit: -1 (err=23)

signal (11): Segmentation fault
in expression starting at /scratch/hpc-prf-mpibj/compa/job_benchmarking/coll/e1_j_reduce.jl:2

signal (11): Segmentation fault
in expression starting at /scratch/hpc-prf-mpibj/compa/job_benchmarking/coll/e1_j_reduce.jl:2
--------------------------------------------------------------------------
PSM2 was unable to open an endpoint. Please make sure that the network link is
active on the node and the hardware is functioning.

  Error: Failure in initializing endpoint
--------------------------------------------------------------------------
mca_btl_ofi_context_finalize at /cm/shared/apps/pc2/EB-SW/software/OpenMPI/4.1.4-GCC-11.3.0/lib/openmpi/mca_btl_ofi.so (unknown line)
mca_btl_ofi_context_alloc_scalable at /cm/shared/apps/pc2/EB-SW/software/OpenMPI/4.1.4-GCC-11.3.0/lib/openmpi/mca_btl_ofi.so (unknown line)
mca_btl_ofi_component_init at /cm/shared/apps/pc2/EB-SW/software/OpenMPI/4.1.4-GCC-11.3.0/lib/openmpi/mca_btl_ofi.so (unknown line)

signal (11): Segmentation fault
in expression starting at /scratch/hpc-prf-mpibj/compa/job_benchmarking/coll/e1_j_reduce.jl:2
mca_btl_base_select at /cm/shared/apps/pc2/EB-SW/software/OpenMPI/4.1.4-GCC-11.3.0/lib/libopen-pal.so.40 (unknown line)
--------------------------------------------------------------------------
PSM2 was unable to open an endpoint. Please make sure that the network link is
active on the node and the hardware is functioning.

  Error: Failure in initializing endpoint
--------------------------------------------------------------------------
mca_bml_r2_component_init at /cm/shared/apps/pc2/EB-SW/software/OpenMPI/4.1.4-GCC-11.3.0/lib/openmpi/mca_bml_r2.so (unknown line)
mca_bml_base_init at /cm/shared/apps/pc2/EB-SW/software/OpenMPI/4.1.4-GCC-11.3.0/lib/libmpi.so (unknown line)
mca_btl_ofi_context_finalize at /cm/shared/apps/pc2/EB-SW/software/OpenMPI/4.1.4-GCC-11.3.0/lib/openmpi/mca_btl_ofi.so (unknown line)
mca_btl_ofi_context_alloc_scalable at /cm/shared/apps/pc2/EB-SW/software/OpenMPI/4.1.4-GCC-11.3.0/lib/openmpi/mca_btl_ofi.so (unknown line)
mca_btl_ofi_component_init at /cm/shared/apps/pc2/EB-SW/software/OpenMPI/4.1.4-GCC-11.3.0/lib/openmpi/mca_btl_ofi.so (unknown line)
ompi_mpi_init at /cm/shared/apps/pc2/EB-SW/software/OpenMPI/4.1.4-GCC-11.3.0/lib/libmpi.so (unknown line)
PMPI_Init_thread at /cm/shared/apps/pc2/EB-SW/software/OpenMPI/4.1.4-GCC-11.3.0/lib/libmpi.so (unknown line)

signal (11): Segmentation fault
in expression starting at /scratch/hpc-prf-mpibj/compa/job_benchmarking/coll/e1_j_reduce.jl:2
mca_btl_base_select at /cm/shared/apps/pc2/EB-SW/software/OpenMPI/4.1.4-GCC-11.3.0/lib/libopen-pal.so.40 (unknown line)
mca_btl_ofi_context_finalize at /cm/shared/apps/pc2/EB-SW/software/OpenMPI/4.1.4-GCC-11.3.0/lib/openmpi/mca_btl_ofi.so (unknown line)
mca_btl_ofi_context_alloc_scalable at /cm/shared/apps/pc2/EB-SW/software/OpenMPI/4.1.4-GCC-11.3.0/lib/openmpi/mca_btl_ofi.so (unknown line)
mca_btl_ofi_component_init at /cm/shared/apps/pc2/EB-SW/software/OpenMPI/4.1.4-GCC-11.3.0/lib/openmpi/mca_btl_ofi.so (unknown line)
MPI_Init_thread at /upb/departments/pc2/groups/hpc-prf-mpibj/khalids/.julia/packages/MPI/tJjHF/src/api/generated_api.jl:1899 [inlined]
_init_thread at /upb/departments/pc2/groups/hpc-prf-mpibj/khalids/.julia/packages/MPI/tJjHF/src/environment.jl:163 [inlined]
#Init#30 at /upb/departments/pc2/groups/hpc-prf-mpibj/khalids/.julia/packages/MPI/tJjHF/src/environment.jl:94
mca_btl_base_select at /cm/shared/apps/pc2/EB-SW/software/OpenMPI/4.1.4-GCC-11.3.0/lib/libopen-pal.so.40 (unknown line)
mca_bml_r2_component_init at /cm/shared/apps/pc2/EB-SW/software/OpenMPI/4.1.4-GCC-11.3.0/lib/openmpi/mca_bml_r2.so (unknown line)
mca_btl_ofi_context_finalize at /cm/shared/apps/pc2/EB-SW/software/OpenMPI/4.1.4-GCC-11.3.0/lib/openmpi/mca_btl_ofi.so (unknown line)
mca_btl_ofi_context_alloc_scalable at /cm/shared/apps/pc2/EB-SW/software/OpenMPI/4.1.4-GCC-11.3.0/lib/openmpi/mca_btl_ofi.so (unknown line)
mca_btl_ofi_component_init at /cm/shared/apps/pc2/EB-SW/software/OpenMPI/4.1.4-GCC-11.3.0/lib/openmpi/mca_btl_ofi.so (unknown line)
Init at /upb/departments/pc2/groups/hpc-prf-mpibj/khalids/.julia/packages/MPI/tJjHF/src/environment.jl:81 [inlined]
run_imb_collective at /upb/departments/pc2/groups/hpc-prf-mpibj/khalids/.julia/packages/MPIBenchmarks/Cvsm0/src/imb_collective.jl:2
unknown function (ip: 0x1555317a8578)
mca_bml_r2_component_init at /cm/shared/apps/pc2/EB-SW/software/OpenMPI/4.1.4-GCC-11.3.0/lib/openmpi/mca_bml_r2.so (unknown line)
mca_btl_base_select at /cm/shared/apps/pc2/EB-SW/software/OpenMPI/4.1.4-GCC-11.3.0/lib/libopen-pal.so.40 (unknown line)
mca_bml_base_init at /cm/shared/apps/pc2/EB-SW/software/OpenMPI/4.1.4-GCC-11.3.0/lib/libmpi.so (unknown line)
ompi_mpi_init at /cm/shared/apps/pc2/EB-SW/software/OpenMPI/4.1.4-GCC-11.3.0/lib/libmpi.so (unknown line)
PMPI_Init_thread at /cm/shared/apps/pc2/EB-SW/software/OpenMPI/4.1.4-GCC-11.3.0/lib/libmpi.so (unknown line)
MPI_Init_thread at /upb/departments/pc2/groups/hpc-prf-mpibj/khalids/.julia/packages/MPI/tJjHF/src/api/generated_api.jl:1899 [inlined]
_init_thread at /upb/departments/pc2/groups/hpc-prf-mpibj/khalids/.julia/packages/MPI/tJjHF/src/environment.jl:163 [inlined]
#Init#30 at /upb/departments/pc2/groups/hpc-prf-mpibj/khalids/.julia/packages/MPI/tJjHF/src/environment.jl:94
Init at /upb/departments/pc2/groups/hpc-prf-mpibj/khalids/.julia/packages/MPI/tJjHF/src/environment.jl:81 [inlined]
run_imb_collective at /upb/departments/pc2/groups/hpc-prf-mpibj/khalids/.julia/packages/MPIBenchmarks/Cvsm0/src/imb_collective.jl:2
unknown function (ip: 0x1555317a8578)
mca_bml_r2_component_init at /cm/shared/apps/pc2/EB-SW/software/OpenMPI/4.1.4-GCC-11.3.0/lib/openmpi/mca_bml_r2.so (unknown line)
mca_bml_base_init at /cm/shared/apps/pc2/EB-SW/software/OpenMPI/4.1.4-GCC-11.3.0/lib/libmpi.so (unknown line)
ompi_mpi_init at /cm/shared/apps/pc2/EB-SW/software/OpenMPI/4.1.4-GCC-11.3.0/lib/libmpi.so (unknown line)
PMPI_Init_thread at /cm/shared/apps/pc2/EB-SW/software/OpenMPI/4.1.4-GCC-11.3.0/lib/libmpi.so (unknown line)
mca_bml_base_init at /cm/shared/apps/pc2/EB-SW/software/OpenMPI/4.1.4-GCC-11.3.0/lib/libmpi.so (unknown line)
ompi_mpi_init at /cm/shared/apps/pc2/EB-SW/software/OpenMPI/4.1.4-GCC-11.3.0/lib/libmpi.so (unknown line)
PMPI_Init_thread at /cm/shared/apps/pc2/EB-SW/software/OpenMPI/4.1.4-GCC-11.3.0/lib/libmpi.so (unknown line)
MPI_Init_thread at /upb/departments/pc2/groups/hpc-prf-mpibj/khalids/.julia/packages/MPI/tJjHF/src/api/generated_api.jl:1899 [inlined]
_init_thread at /upb/departments/pc2/groups/hpc-prf-mpibj/khalids/.julia/packages/MPI/tJjHF/src/environment.jl:163 [inlined]
#Init#30 at /upb/departments/pc2/groups/hpc-prf-mpibj/khalids/.julia/packages/MPI/tJjHF/src/environment.jl:94
Init at /upb/departments/pc2/groups/hpc-prf-mpibj/khalids/.julia/packages/MPI/tJjHF/src/environment.jl:81 [inlined]
run_imb_collective at /upb/departments/pc2/groups/hpc-prf-mpibj/khalids/.julia/packages/MPIBenchmarks/Cvsm0/src/imb_collective.jl:2
unknown function (ip: 0x1555317a8578)
MPI_Init_thread at /upb/departments/pc2/groups/hpc-prf-mpibj/khalids/.julia/packages/MPI/tJjHF/src/api/generated_api.jl:1899 [inlined]
_init_thread at /upb/departments/pc2/groups/hpc-prf-mpibj/khalids/.julia/packages/MPI/tJjHF/src/environment.jl:163 [inlined]
#Init#30 at /upb/departments/pc2/groups/hpc-prf-mpibj/khalids/.julia/packages/MPI/tJjHF/src/environment.jl:94
Init at /upb/departments/pc2/groups/hpc-prf-mpibj/khalids/.julia/packages/MPI/tJjHF/src/environment.jl:81 [inlined]
run_imb_collective at /upb/departments/pc2/groups/hpc-prf-mpibj/khalids/.julia/packages/MPIBenchmarks/Cvsm0/src/imb_collective.jl:2
unknown function (ip: 0x1555317a8578)
_jl_invoke at /cache/build/default-amdci5-6/julialang/julia-release-1-dot-8/src/gf.c:2365 [inlined]
ijl_apply_generic at /cache/build/default-amdci5-6/julialang/julia-release-1-dot-8/src/gf.c:2547
benchmark at /upb/departments/pc2/groups/hpc-prf-mpibj/khalids/.julia/packages/MPIBenchmarks/Cvsm0/src/osu_reduce.jl:33
unknown function (ip: 0x1555317a504d)
_jl_invoke at /cache/build/default-amdci5-6/julialang/julia-release-1-dot-8/src/gf.c:2365 [inlined]
ijl_apply_generic at /cache/build/default-amdci5-6/julialang/julia-release-1-dot-8/src/gf.c:2547
_jl_invoke at /cache/build/default-amdci5-6/julialang/julia-release-1-dot-8/src/gf.c:2365 [inlined]
ijl_apply_generic at /cache/build/default-amdci5-6/julialang/julia-release-1-dot-8/src/gf.c:2547
benchmark at /upb/departments/pc2/groups/hpc-prf-mpibj/khalids/.julia/packages/MPIBenchmarks/Cvsm0/src/osu_reduce.jl:33
unknown function (ip: 0x1555317a504d)
_jl_invoke at /cache/build/default-amdci5-6/julialang/julia-release-1-dot-8/src/gf.c:2365 [inlined]
ijl_apply_generic at /cache/build/default-amdci5-6/julialang/julia-release-1-dot-8/src/gf.c:2547
_jl_invoke at /cache/build/default-amdci5-6/julialang/julia-release-1-dot-8/src/gf.c:2365 [inlined]
ijl_apply_generic at /cache/build/default-amdci5-6/julialang/julia-release-1-dot-8/src/gf.c:2547
benchmark at /upb/departments/pc2/groups/hpc-prf-mpibj/khalids/.julia/packages/MPIBenchmarks/Cvsm0/src/osu_reduce.jl:33
unknown function (ip: 0x1555317a504d)
_jl_invoke at /cache/build/default-amdci5-6/julialang/julia-release-1-dot-8/src/gf.c:2365 [inlined]
ijl_apply_generic at /cache/build/default-amdci5-6/julialang/julia-release-1-dot-8/src/gf.c:2547
_jl_invoke at /cache/build/default-amdci5-6/julialang/julia-release-1-dot-8/src/gf.c:2365 [inlined]
ijl_apply_generic at /cache/build/default-amdci5-6/julialang/julia-release-1-dot-8/src/gf.c:2547
benchmark at /upb/departments/pc2/groups/hpc-prf-mpibj/khalids/.julia/packages/MPIBenchmarks/Cvsm0/src/osu_reduce.jl:33
unknown function (ip: 0x1555317a504d)
_jl_invoke at /cache/build/default-amdci5-6/julialang/julia-release-1-dot-8/src/gf.c:2365 [inlined]
ijl_apply_generic at /cache/build/default-amdci5-6/julialang/julia-release-1-dot-8/src/gf.c:2547
jl_apply at /cache/build/default-amdci5-6/julialang/julia-release-1-dot-8/src/julia.h:1839 [inlined]
do_call at /cache/build/default-amdci5-6/julialang/julia-release-1-dot-8/src/interpreter.c:126
jl_apply at /cache/build/default-amdci5-6/julialang/julia-release-1-dot-8/src/julia.h:1839 [inlined]
do_call at /cache/build/default-amdci5-6/julialang/julia-release-1-dot-8/src/interpreter.c:126
jl_apply at /cache/build/default-amdci5-6/julialang/julia-release-1-dot-8/src/julia.h:1839 [inlined]
do_call at /cache/build/default-amdci5-6/julialang/julia-release-1-dot-8/src/interpreter.c:126
eval_value at /cache/build/default-amdci5-6/julialang/julia-release-1-dot-8/src/interpreter.c:215
jl_apply at /cache/build/default-amdci5-6/julialang/julia-release-1-dot-8/src/julia.h:1839 [inlined]
do_call at /cache/build/default-amdci5-6/julialang/julia-release-1-dot-8/src/interpreter.c:126
